Image,Avg_N_Score,Image1_Age,Emotion_Similarity,label
11076_JeanneMoreau_78_f.jpg,0.59,78,0.26,1
13997_GloriaSwanson_32_f.jpg,0.52,32,0.32,1
5889_HowardKeel_34_m.jpg,0.45,34,0.37,1
14112_SusannahYork_22_f.jpg,0.47,22,0.5,1
1639_AlPacino_63_m.jpg,0.42,63,0.08,1
11844_BarbaraBouchet_22_f.jpg,0.48,22,0.28,1
4986_TimothyDalton_66_m.jpg,0.56,66,0.08,1
14607_YvonneDeCarlo_34_f.jpg,0.41,34,0.09,1
13377_CelesteHolm_50_f.jpg,0.39,50,0.07,0
6577_LexBarker_29_m.jpg,0.41,29,0.04,1
16328_Dee_40_f.jpg,0.67,40,0.29,1
11740_SusanSarandon_46_f.jpg,0.38,46,0.08,0
1994_JamesCaan_37_m.jpg,0.53,37,0.24,1
5083_AnthonyHopkins_62_m.jpg,0.43,62,0.09,1
458_BerryGordy_19_m.jpg,0.54,19,0.58,1
13035_GeraldineChaplin_43_f.jpg,0.45,43,0.12,1
5312_JackLemon_65_m.jpg,0.46,65,0.69,1
2266_RodTaylor_38_m.jpg,0.47,38,0.08,1
3561_MichaelYork_27_m.jpg,0.54,27,0.38,1
5730_TommyLeeJones_30_m.jpg,0.64,30,0.41,1
4745_MichelPiccoli_41_m.jpg,0.49,41,0.26,1
15217_DebraPaget_17_f.jpg,0.43,17,0.38,1
8992_GeorgeCScott_44_m.jpg,0.49,44,0.38,1
11638_MaureenOHara_71_f.jpg,0.45,71,0.52,1
12401_UrsulaAndress_42_f.jpg,0.45,42,0.1,1
7660_TonyCurtis_72_m.jpg,0.64,72,0.28,1
2642_JeremyKemp_38_m.jpg,0.6,38,0.06,1
7623_TellySavalas_50_m.jpg,0.39,50,0.48,0
5695_RoyRogers_31_m.jpg,0.42,31,0,1
4033_CharlieSheen_36_m.jpg,0.49,36,0.29,1
4759_MichelPiccoli_53_m.jpg,0.51,53,0.26,1
8250_ReginaldOwen_53_m.jpg,0.47,53,0.33,1
14588_JenniferJones_36_f.jpg,0.44,36,0.48,1
12250_IsabelleAdjani_58_f.jpg,0.57,58,0.24,1
10147_JoanCusack_34_f.jpg,0.48,34,0.46,1
5706_RoyRogers_45_m.jpg,0.38,45,0.6,0
4112_DickVanDyke_70_m.jpg,0.53,70,0.46,1
13151_JaneWyman_56_f.jpg,0.38,56,0.36,0
1303_RitaLeviMontalcini_98_f.jpg,0.53,98,0.79,1
5363_JohnDerek_61_m.jpg,0.52,61,0.23,1
10541_JoanCollins_48_f.jpg,0.43,48,0.26,1
11894_BeaArthur_52_f.jpg,0.55,52,0,1
2759_LiamNeeson_48_m.jpg,0.39,48,0.32,0
360_JPMorgan_66_m.jpg,0.34,66,0.5,0
7517_RichardBoone_50_m.jpg,0.54,50,0.17,1
10110_JaneFonda_28_f.jpg,0.48,28,0,1
1496_GabrielGarciaMarquez_65_m.jpg,0.41,65,0.33,1
13483_GingerRogers_24_f.jpg,0.43,24,0.43,1
13077_GraceKelly_27_f.jpg,0.43,27,0.3,1
2192_NickNolte_43_m.jpg,0.41,43,0.36,1
13755_RitaHayworth_16_f.jpg,0.5,16,0.39,1
6899_YvesMontand_59_m.jpg,0.46,59,0.24,1
7088_Garycooper_27_m.jpg,0.45,27,0.42,1
4532_DustinHoffman_60_m.jpg,0.57,60,0.48,1
766_WEBDuBois_60_m.jpg,0.48,60,0.25,1
8021_HenryFonda_51_m.jpg,0.41,51,0.14,1
14771_ShelleyWinters_52_f.jpg,0.47,52,0.55,1
4281_KevinCostner_53_m.jpg,0.37,53,0.44,0
15335_ErinGray_25_f.jpg,0.33,25,0.69,0
11502_JulieChristie_21_f.jpg,0.64,21,0.54,1
15761_PamelaSueMartin_28_f.jpg,0.42,28,0.37,1
15701_MargaretNolan_19_f.jpg,0.58,19,0.4,1
10127_JaneFonda_68_f.jpg,0.4,68,0.62,0
1228_ClaudeLВviStrauss_72_m.jpg,0.41,72,0,1
10067_JaneBirkin_20_f.jpg,0.55,20,0.42,1
6886_YvesMontand_42_m.jpg,0.45,42,0.24,1
5667_RayDanton_37_m.jpg,0.36,37,0.5,0
44_Pele_68_m.jpg,0.43,68,0.16,1
7499_RichardBoone_33_m.jpg,0.45,33,0.41,1
10428_BarbaraBain_69_f.jpg,0.45,69,0.19,1
9986_GlennClose_41_f.jpg,0.27,41,0.05,0
2128_MelBrooks_84_m.jpg,0.48,84,0.45,1
5944_JackLarson_80_m.jpg,0.44,80,0.28,1
8000_GiulianoGemma_49_m.jpg,0.5,49,0.25,1
14865_BernadetteLafont_26_f.jpg,0.56,26,0.21,1
4479_WilliamDafoe_51_m.jpg,0.33,51,0.12,0
13394_CelesteHolm_61_f.jpg,0.4,61,0,0
8374_SimonMacCorkindale_56_m.jpg,0.33,56,0.23,0
10175_JoanLeslie_32_f.jpg,0.42,32,0.41,1
12019_DebbieReynolds_19_f.jpg,0.54,19,0.6,1
5727_TommyLeeJones_24_m.jpg,0.52,24,0.41,1
12018_DebbieReynolds_18_f.jpg,0.58,18,0.12,1
14322_JoanFontaine_78_f.jpg,0.55,78,0.42,1
14963_AmandaBlake_39_f.jpg,0.59,39,0.32,1
1666_BobDylan_37_m.jpg,0.46,37,0.17,1
2729_KevinBacon_45_m.jpg,0.39,45,0.38,0
14253_JanetGaynor_30_f.jpg,0.33,30,0.65,0
2649_JeremyKemp_62_m.jpg,0.42,62,0.29,1
1540_Bono_37_m.jpg,0.56,37,0.09,1
5165_BobHope_60_m.jpg,0.43,60,0.25,1
6163_DanaAndrews_73_m.jpg,0.46,73,0.39,1
12930_BarbraStreisand_67_f.jpg,0.42,67,0.45,1
3368_JeffDaniels_45_m.jpg,0.53,45,0.03,1
9092_LawrenceTierney_61_m.jpg,0.43,61,0.32,1
14871_BernadetteLafont_33_f.jpg,0.7,33,0.15,1
8622_FrankSinatra_38_m.jpg,0.55,38,0,1
2287_RodTaylor_69_m.jpg,0.5,69,0.36,1
10193_JulieAdams_28_f.jpg,0.45,28,0.58,1
7537_RobertMorley_53_m.jpg,0.39,53,0.42,0
7478_PeterMarkRichman_60_m.jpg,0.37,60,0.1,0
5549_NicolasSarkozy_61_m.jpg,0.29,61,0.4,0
15479_JeanetteMacDonald_39_f.jpg,0.6,39,0.6,1
14319_JoanFontaine_30_f.jpg,0.37,30,0.42,0
6703_PeterGraves_54_m.jpg,0.44,54,0.15,1
5142_ArmandAssante_61_m.jpg,0.53,61,0.24,1
14688_ClaudetteColbert_32_f.jpg,0.36,32,0.35,0
16102_DannyGlover_71_m.jpg,0.52,71,0.48,1
1996_JamesCaan_39_m.jpg,0.55,39,0.31,1
4260_KevinCostner_25_m.jpg,0.49,25,0.44,1
6049_RafVallone_62_m.jpg,0.57,62,0.31,1
3996_BurtReynolds_67_m.jpg,0.48,67,0.23,1
13240_ShirleyMacLaine_37_f.jpg,0.6,37,0.48,1
1858_TomJones_65_m.jpg,0.45,65,0.1,1
1810_TomHulce_37_m.jpg,0.46,37,0.06,1
11248_ShirleyJones_28_f.jpg,0.71,28,0,1
4679_JohnTravolta_44_m.jpg,0.56,44,0.48,1
6732_RexHarrison_46_m.jpg,0.37,46,0.12,0
8723_RichardAttenborough_34_m.jpg,0.49,34,0.23,1
120_MickJagger_28_m.jpg,0.39,28,0.29,0
4866_RogerMoore_51_m.jpg,0.42,51,0.12,1
14103_RomySchneider_37_f.jpg,0.43,37,0.46,1
4101_DickVanDyke_47_m.jpg,0.57,47,0.06,1
11560_LaurenBacall_56_f.jpg,0.48,56,0.36,1
13096_GretaGarbo_34_f.jpg,0.52,34,0.38,1
12259_JoanneWoodward_34_f.jpg,0.43,34,0.24,1
8816_AnthonyPerkins_59_m.jpg,0.46,59,0.14,1
3674_PhilHartman_43_m.jpg,0.4,43,0.4,0
5293_JackNicolson_44_m.jpg,0.7,44,0.08,1
13776_RitaHayworth_37_f.jpg,0.42,37,0.39,1
7006_ChristopherWalken_43_m.jpg,0.38,43,0.17,0
9666_BoDerek_55_f.jpg,0.37,55,0.5,0
4590_GordonThomson_43_m.jpg,0.4,43,0.56,0
3351_JeffDaniels_29_m.jpg,0.57,29,0.52,1
15156_ConnieBooth_39_f.jpg,0.54,39,0.15,1
12317_MelindaDillion_48_f.jpg,0.53,48,0.2,1
10094_JaneBirkin_52_f.jpg,0.52,52,0.24,1
1942_JamesBest_26_m.jpg,0.59,26,0.14,1
1392_OdysseasElytis_64_m.jpg,0.42,64,0.07,1
9200_RichardBurton_22_m.jpg,0.43,22,0.53,1
10312_TerryMoore_29_f.jpg,0.49,29,0.68,1
6974_CharlesBoyer_61_m.jpg,0.45,61,0.15,1
5514_NicolasSarkozy_20_m.jpg,0.39,20,0.43,0
13966_DeborahKerr_28_f.jpg,0.42,28,0.57,1
13065_GraceKelly_28_f.jpg,0.44,28,0.52,1
5414_JonFinch_50_m.jpg,0.6,50,0.09,1
7011_ChristopherWalken_49_m.jpg,0.42,49,0.1,1
13134_JaneRussell_82_f.jpg,0.42,82,0.53,1
14517_AudreyHepburn_20_f.jpg,0.48,20,0.02,1
10709_MaggieSmith_52_f.jpg,0.59,52,0.42,1
2225_RayLiotta_34_m.jpg,0.5,34,0.48,1
1534_Bono_28_m.jpg,0.53,28,0.09,1
1298_RitaLeviMontalcini_57_f.jpg,0.41,57,0.79,1
4188_HarveyKeitel_43_m.jpg,0.44,43,0.1,1
9761_TomJones_32_f.jpg,0.44,32,0.1,1
12780_MargaretOBrien_6_f.jpg,0.53,6,0.5,1
12447_AngieDickinson_46_f.jpg,0.46,46,0.68,1
8192_PeterUstinov_48_m.jpg,0.43,48,0.31,1
11337_VirnaLisi_31_f.jpg,0.52,31,0.06,1
15985_MuhammadAli_23_m.jpg,0.6,23,0.15,1
4364_RalphMacchio_49_m.jpg,0.37,49,0.66,0
2852_RyanONeal_34_m.jpg,0.43,34,0.22,1
15511_JeanetteMacDonald_55_f.jpg,0.43,55,0.21,1
4814_PierceBrosnan_57_m.jpg,0.41,57,0.39,1
505_motherTereza_80_f.jpg,0.43,80,0.13,1
3154_DannyDeVito_60_m.jpg,0.47,60,0.35,1
13525_HelenHayes_27_f.jpg,0.53,27,0.28,1
12503_AnneBaxter_34_f.jpg,0.59,34,0.4,1
10154_JoanCusack_41_f.jpg,0.6,41,0.46,1
14459_PeggyAshcroft_47_f.jpg,0.44,47,0.15,1
4162_GenaRowlands_83_m.jpg,0.43,83,0.39,1
8915_ErnestBorgnine_46_m.jpg,0.48,46,0.17,1
14034_GreerGarson_40_f.jpg,0.46,40,0.38,1
8382_SpencerTracy_35_m.jpg,0.41,35,0.04,1
5795_BenGazzara_75_m.jpg,0.35,75,0.44,0
12768_KathleenTurner_47_f.jpg,0.32,47,0.5,0
8808_AnthonyPerkins_52_m.jpg,0.49,52,0.44,1
9846_JudyDavis_28_f.jpg,0.48,28,0.35,1
451_BerryGordy_38_m.jpg,0.39,38,0.58,0
13386_CelesteHolm_87_f.jpg,0.3,87,0.53,0
6528_KlausKinski_39_m.jpg,0.41,39,0.31,1
4062_ClintWalker_39_m.jpg,0.57,39,0.11,1
15512_JeanetteMacDonald_56_f.jpg,0.43,56,0.6,1
3684_RingoStarr_25_m.jpg,0.55,25,0.14,1
6241_DirkBogarde_39_m.jpg,0.48,39,0.46,1
16331_Dee_91_f.jpg,0.48,91,0.29,1
15317_EdwigeFenech_48_f.jpg,0.67,48,0.11,1
12046_DebbieReynolds_71_f.jpg,0.43,71,0.6,1
4837_RobertRedford_71_m.jpg,0.52,71,0.48,1
6831_StevenSpielberg_47_m.jpg,0.51,47,0.55,1
12546_AlikiBoug_26_f.jpg,0.65,26,0.03,1
2280_RodTaylor_58_m.jpg,0.44,58,0.26,1
2_MariaCallas_33_f.jpg,0.4,33,0.39,0
2322_SamNeill_65_m.jpg,0.55,65,0.18,1
8392_SpencerTracy_41_m.jpg,0.51,41,0.31,1
4180_HarveyKeitel_28_m.jpg,0.57,28,0.39,1
5737_TommyLeeJones_39_m.jpg,0.45,39,0.26,1
6466_JohnVernon_57_m.jpg,0.46,57,0.19,1
2122_MelBrooks_78_m.jpg,0.39,78,0.45,0
8997_GeorgeCScott_54_m.jpg,0.45,54,0.17,1
16295_Carroll_19_f.jpg,0.72,19,0.18,1
12248_IsabelleAdjani_57_f.jpg,0.53,57,0.06,1
14878_BernadetteLafont_43_f.jpg,0.66,43,0.23,1
15091_BonnieHunt_36_f.jpg,0.38,36,0.04,0
14263_JanetGaynor_30_f.jpg,0.5,30,0.65,1
1952_JamesBest_39_m.jpg,0.59,39,0.6,1
15687_KathrynGrayson_52_f.jpg,0.43,52,0.53,1
14564_BeverlyRoberts_30_f.jpg,0.48,30,0.53,1
10302_MarietteHartley_67_f.jpg,0.4,67,0.56,0
6486_JohnnyCash_41_m.jpg,0.42,41,0.11,1
1352_BertrandRussell_85_m.jpg,0.36,85,0.24,0
8649_JamesStewart_52_m.jpg,0.39,52,0.14,0
10691_LuiseRainer_100_f.jpg,0.53,100,0.36,1
8361_SimonMacCorkindale_39_m.jpg,0.38,39,0.1,0
4487_CarlosSantana_20_m.jpg,0.55,20,0.41,1
8130_LeslieNielsen_63_m.jpg,0.64,63,0,1
614_Gorbachev_60_m.jpg,0.38,60,0.35,0
12516_AnneBaxter_53_f.jpg,0.53,53,0.4,1
16287_campbell_43_f.jpg,0.48,43,0.36,1
1044_EdwardTeller_81_m.jpg,0.5,81,0.6,1
12854_MylКneDemongeot_31_f.jpg,0.48,31,0,1
14914_KatharineHepburn_66_f.jpg,0.45,66,0.35,1
13311_SigourneyWeaver_55_f.jpg,0.31,55,0.67,0
12982_ClaudiaCardinale_27_f.jpg,0.49,27,0.2,1
10092_JaneBirkin_49_f.jpg,0.46,49,0.42,1
691_GeorgeHWBush_67_m.jpg,0.38,67,0.55,0
11841_BarbaraBouchet_19_f.jpg,0.51,19,0.28,1
12896_RuthGordon_72_f.jpg,0.63,72,0.28,1
10545_JoanCollins_55_f.jpg,0.37,55,0.26,0
12495_AnneBaxter_23_f.jpg,0.61,23,0.4,1
11204_MonicaVitti_57_f.jpg,0.65,57,0.14,1
8068_JohnForsythe_41_m.jpg,0.41,41,0.37,1
4717_KostasVoutsas_65_m.jpg,0.53,65,0.17,1
22_MariaCallas_31_f.jpg,0.44,31,0.04,1
9410_Thanasisveggos_40_m.jpg,0.56,40,0.38,1
16015_BillCosby_75_m.jpg,0.54,75,0.17,1
206_ElvisPresley_19_m.jpg,0.38,19,0.43,0
7610_TellySavalas_39_m.jpg,0.72,39,0.48,1
3937_TommySands_67_m.jpg,0.5,67,0.55,1
12691_JamieLeeCurtis_50_f.jpg,0.49,50,0.52,1
10701_MaggieSmith_31_f.jpg,0.47,31,0.12,1
14170_EstherWilliams_77_f.jpg,0.38,77,0.88,0
14037_JudyGarland_15_f.jpg,0.51,15,0.38,1
14584_JenniferJones_32_f.jpg,0.36,32,0.48,0
3711_RingoStarr_67_m.jpg,0.49,67,0.14,1
7225_JosephCotten_60_m.jpg,0.49,60,0.19,1
12501_AnneBaxter_32_f.jpg,0.49,32,0.4,1
4310_MichaelPalin_31_m.jpg,0.61,31,0.22,1
10101_JaneBirkin_64_f.jpg,0.53,64,0.24,1
2962_tomselleck_41_m.jpg,0.33,41,0.23,0
10765_OrnellaMuti_29_f.jpg,0.63,29,0.1,1
13413_DanielleDarrieux_32_f.jpg,0.54,32,0,1
8756_AlecGuinness_39_m.jpg,0.41,39,0.17,1
7314_LinoVentura_45_m.jpg,0.4,45,0.37,0
15827_StefaniePowers_48_f.jpg,0.43,48,0.51,1
6121_CaryGrant_28_m.jpg,0.47,28,0.38,1
15648_KatharineRoss_48_f.jpg,0.45,48,0.38,1
6160_DanaAndrews_68_m.jpg,0.55,68,0.03,1
4783_PierceBrosnan_26_m.jpg,0.73,26,0.39,1
11922_CatherineSpaak_17_f.jpg,0.55,17,0.12,1
6219_DickieMoore_78_m.jpg,0.51,78,0.03,1
10363_AnitaEkberg_67_f.jpg,0.67,67,0.22,1
3514_MarisaPavan_78_m.jpg,0.51,78,0.5,1
5381_JohnMalkovich_45_m.jpg,0.45,45,0.42,1
1921_EdwardFox_48_m.jpg,0.45,48,0.17,1
13858_AnneBancroft_22_f.jpg,0.53,22,0.28,1
9620_KostasXatzixristos_72_m.jpg,0.57,72,0,1
14275_JoanCrawford_27_f.jpg,0.47,27,0.37,1
15767_PamelaSueMartin_34_f.jpg,0.46,34,0.43,1
10800_PeggyLipton_26_f.jpg,0.42,26,0.65,1
8414_VictorMature_36_m.jpg,0.43,36,0.3,1
15805_SarahDouglas_56_f.jpg,0.4,56,0.4,0
14808_SilvanaMangano_40_f.jpg,0.45,40,0.06,1
15982_MuhammadAli_28_m.jpg,0.52,28,0.04,1
2551_GaryOldman_36_m.jpg,0.42,36,0.29,1
2617_JamesWoods_45_m.jpg,0.31,45,0.3,0
4098_DickVanDyke_44_m.jpg,0.52,44,0.09,1
5486_MichaelKeaton_34_m.jpg,0.4,34,0.29,0
1735_TimCurry_42_m.jpg,0.54,42,0.14,1
1467_RabindranathTagore_12_m.jpg,0.56,12,0.46,1
2389_BillMurray_29_m.jpg,0.49,29,0.19,1
11408_AnnetteBening_37_f.jpg,0.44,37,0.25,1
11553_LaurenBacall_80_f.jpg,0.69,80,0.22,1
11746_SusanSarandon_53_f.jpg,0.64,53,0.03,1
4070_ClintWalker_50_m.jpg,0.54,50,0.25,1
14317_JoanFontaine_20_f.jpg,0.39,20,0.42,0
12158_FrancescaAnnis_64_f.jpg,0.49,64,0.39,1
5615_PeterFalk_62_m.jpg,0.59,62,0.27,1
4656_JeffGoldblum_41_m.jpg,0.74,41,0.08,1
1761_TomHanks_26_m.jpg,0.46,26,0.31,1
8900_ChristopherEccleston_44_m.jpg,0.39,44,0.58,0
12942_CatherineDeneuve_21_f.jpg,0.48,21,0.22,1
2603_JamesWoods_21_m.jpg,0.44,21,0.2,1
15755_PamelaSueMartin_22_f.jpg,0.43,22,0.43,1
8863_CharltonHeaston_38_m.jpg,0.34,38,0.1,0
5950_JeanMarais_24_m.jpg,0.55,24,0.29,1
9844_JudyDavis_45_f.jpg,0.43,45,0.04,1
1769_TomHanks_36_m.jpg,0.52,36,0.31,1
5258_Fotopoulos_57_m.jpg,0.39,57,0.06,0
14814_SilvanaMangano_48_f.jpg,0.45,48,0.19,1
494_motherTereza_85_f.jpg,0.5,85,0.13,1
1398_SartreJeanPaul_53_m.jpg,0.46,53,0.36,1
15304_EdwigeFenech_32_f.jpg,0.64,32,0.3,1
13493_GladysCooper_22_f.jpg,0.51,22,0.47,1
509_AlKapone_23_m.jpg,0.55,23,0.3,1
717_RonaldReagan_13_m.jpg,0.65,13,0.6,1
13453_DanielleDarrieux_69_f.jpg,0.51,69,0.33,1
5225_DavidMcCallum_34_m.jpg,0.4,34,0.34,0
15671_KathrynGrayson_27_f.jpg,0.44,27,0.14,1
8951_FredMacMurray_32_m.jpg,0.37,32,0.42,0
7656_TonyCurtis_25_m.jpg,0.47,25,0.03,1
9058_JeanClaudeVanDamme_39_m.jpg,0.45,39,0.05,1
9938_AliMacGraw_66_f.jpg,0.49,66,0.36,1
15828_StefaniePowers_49_f.jpg,0.39,49,0.51,0
178_JhonLenon_24_m.jpg,0.59,24,0.45,1
15695_KathrynGrayson_73_f.jpg,0.42,73,0.53,1
3038_BillNighy_34_m.jpg,0.57,34,0.43,1
10925_Arletty_63_f.jpg,0.38,63,0.19,0
9142_MichaelSarrazin_45_m.jpg,0.41,45,0.04,1
2905_SamElliott_65_m.jpg,0.46,65,0.21,1
7773_AlbertoSordi_61_m.jpg,0.43,61,0.29,1
9487_MaximilianShell_60_m.jpg,0.37,60,0.53,0
4865_RogerMoore_46_m.jpg,0.41,46,0.25,1
7257_KrisKristofferson_58_m.jpg,0.49,58,0.32,1
10280_MarietteHartley_32_f.jpg,0.41,32,0,1
4610_JamesGarner_34_m.jpg,0.63,34,0.12,1
6733_RexHarrison_51_m.jpg,0.68,51,0.09,1
2767_LiamNeeson_57_m.jpg,0.42,57,0.21,1
134_PaulmcCartney_29_m.jpg,0.41,29,0.18,1
8669_JohnCassavetes_37_m.jpg,0.44,37,0.21,1
12484_AnnaMassey_46_f.jpg,0.51,46,0.19,1
14124_SusannahYork_39_f.jpg,0.41,39,0.23,1
16446_Tyson_67_f.jpg,0.49,67,0.13,1
6711_RexHarrison_29_m.jpg,0.57,29,0.09,1
9964_ElkeSommer_47_f.jpg,0.63,47,0.03,1
3596_MichaelYork_70_m.jpg,0.61,70,0.38,1
5156_BobHope_46_m.jpg,0.38,46,0.42,0
12880_RuthGordon_28_f.jpg,0.54,28,0.28,1
1176_AlbertSchweitzer_67_m.jpg,0.5,67,0.07,1
15956_MartinLutherKing_37_m.jpg,0.49,37,0.03,1
3511_MarisaPavan_75_m.jpg,0.47,75,0.5,1
8872_CharltonHeaston_19_m.jpg,0.42,19,0.19,1
816_JosephStalin_65_m.jpg,0.42,65,0.19,1
2512_DonJohnson_36_m.jpg,0.46,36,0.18,1
11661_MireilleDarc_32_f.jpg,0.47,32,0.39,1
14754_ShelleyWinters_20_f.jpg,0.5,20,0.55,1
665_TonyBlair_57_m.jpg,0.37,57,0.26,0
1359_BertrandRussell_78_m.jpg,0.37,78,0.24,0
3379_JeffDaniels_55_m.jpg,0.4,55,0.12,0
13221_RoyScheider_46_f.jpg,0.42,46,0.36,1
5016_WarrenBeatty_68_m.jpg,0.44,68,0.32,1
7724_VincentPrice_46_m.jpg,0.43,46,0.09,1
4464_WilliamDafoe_30_m.jpg,0.39,30,0.12,0
14031_GreerGarson_50_f.jpg,0.42,50,0.35,1
9833_JudyDavis_43_f.jpg,0.46,43,0.35,1
12496_AnneBaxter_25_f.jpg,0.63,25,0.4,1
4996_WarrenBeatty_27_m.jpg,0.53,27,0.12,1
6572_LeeJCobb_64_m.jpg,0.51,64,0.4,1
8474_WilliamHolden_40_m.jpg,0.51,40,0.14,1
15205_CydCharisse_78_f.jpg,0.46,78,0.57,1
5918_HowardKeel_83_m.jpg,0.45,83,0.11,1
1662_BobDylan_32_m.jpg,0.48,32,0.5,1
10607_LindaEvans_26_f.jpg,0.54,26,0,1
2715_KevinBacon_33_m.jpg,0.36,33,0.14,0
10918_Arletty_52_f.jpg,0.48,52,0.19,1
4569_Fernandel_51_m.jpg,0.54,51,0,1
7224_JosephCotten_55_m.jpg,0.42,55,0.38,1
1100_NielsBohr_25_m.jpg,0.42,25,0.27,1
8044_HorstBuchholz_59_m.jpg,0.38,59,0.58,0
1419_ErnestHemingway_52_m.jpg,0.47,52,0.32,1
16172_SidneyPoitier_75_m.jpg,0.44,75,0.25,1
12462_AnnaMassey_23_f.jpg,0.46,23,0.19,1
4274_KevinCostner_45_m.jpg,0.35,45,0.44,0
1292_MarieCurie_50_f.jpg,0.36,50,0.29,0
15469_JeanetteMacDonald_33_f.jpg,0.44,33,0.6,1
520_AlKapone_30_m.jpg,0.53,30,0.05,1
8938_ErnestBorgnine_85_m.jpg,0.42,85,0.5,1
1280_IlyaPrigogine_80_m.jpg,0.45,80,0.21,1
2087_JonVoight_73_m.jpg,0.42,73,0.18,1
5842_HerbertLom_29_m.jpg,0.45,29,0.48,1
6292_ErrolFlynn_38_m.jpg,0.46,38,0.32,1
5341_JohnDerek_24_m.jpg,0.53,24,0.23,1
13613_JessicaTandy_41_f.jpg,0.45,41,0.25,1
5948_JackLarson_84_m.jpg,0.4,84,0.28,0
81_PaulAnka_30_m.jpg,0.45,30,0.1,1
13625_JessicaTandy_45_f.jpg,0.42,45,0.54,1
5047_AnthonyAndrews_54_m.jpg,0.37,54,0.34,0
10442_BetteMidler_56_f.jpg,0.41,56,0.75,1
2521_DonJohnson_48_m.jpg,0.39,48,0.18,0
7872_ChristopherPlummer_58_m.jpg,0.45,58,0.35,1
103_PaulAnka_30_m.jpg,0.39,30,0.32,0
5343_JohnDerek_28_m.jpg,0.5,28,0.27,1
12622_HedyLamarr_33_f.jpg,0.44,33,0.36,1
6240_DirkBogarde_38_m.jpg,0.42,38,0.46,1
1667_BobDylan_40_m.jpg,0.51,40,0.5,1
1912_EdwardFox_40_m.jpg,0.51,40,0.28,1
754_RonaldReagan_73_m.jpg,0.49,73,0.05,1
13474_GingerRogers_39_f.jpg,0.44,39,0.43,1
11749_SusanSarandon_57_f.jpg,0.37,57,0.43,0
6766_RockHudson_42_m.jpg,0.46,42,0.06,1
12378_MyrnaLoy_28_f.jpg,0.36,28,0,0
12172_GlendaJackson_43_f.jpg,0.45,43,0.11,1
3613_MikeConnors_53_m.jpg,0.43,53,0.47,1
6999_ChristopherWalken_37_m.jpg,0.38,37,0.2,0
8328_RichardCrenna_51_m.jpg,0.42,51,0.05,1
8625_FrankSinatra_40_m.jpg,0.5,40,0.46,1
5912_HowardKeel_70_m.jpg,0.44,70,0.24,1
473_JWMarriott_75_m.jpg,0.36,75,0.5,0
9038_HumphreyBogard_37_m.jpg,0.47,37,0.48,1
2776_MickJagger_26_m.jpg,0.43,26,0.33,1
8463_WilliamHolden_22_m.jpg,0.59,22,0.1,1
1464_RabindranathTagore_44_m.jpg,0.51,44,0.25,1
11952_AngelaLansbury_26_f.jpg,0.54,26,0.5,1
5746_TommyLeeJones_49_m.jpg,0.59,49,0.03,1
1166_AlbertSchweitzer_88_m.jpg,0.51,88,0.21,1
9168_PeterSellers_54_m.jpg,0.4,54,0.18,0
12065_ElsaMartinelli_34_f.jpg,0.48,34,0.43,1
11353_VirnaLisi_22_f.jpg,0.49,22,0.47,1
1796_TomHulce_21_m.jpg,0.51,21,0.5,1
15822_StefaniePowers_39_f.jpg,0.5,39,0.3,1
12354_MyrnaLoy_36_f.jpg,0.37,36,0.55,0
5532_NicolasSarkozy_43_m.jpg,0.3,43,0.4,0
327_LarryEllison_65_m.jpg,0.41,65,0.21,1
9635_AlexandrakisAlekos_45_m.jpg,0.46,45,0.19,1
7741_VincentPrice_77_m.jpg,0.5,77,0.2,1
7581_RobertRyan_64_m.jpg,0.36,64,0.17,0
14036_JudyGarland_13_f.jpg,0.65,13,0.12,1
1422_ErnestHemingway_28_m.jpg,0.48,28,0.05,1
10341_AnitaEkberg_27_f.jpg,0.57,27,0.22,1
2974_tomselleck_58_m.jpg,0.3,58,0.32,0
16001_NeildeGrasseTyson_56_m.jpg,0.53,56,0.67,1
4255_JeffreyJones_55_m.jpg,0.43,55,0.35,1
1865_TomJones_72_m.jpg,0.44,72,0.06,1
11250_ShirleyJones_31_f.jpg,0.54,31,0.88,1
11501_JulieChristie_20_f.jpg,0.57,20,0,1
7658_TonyCurtis_43_m.jpg,0.45,43,0,1
16337_Dee_86_f.jpg,0.63,86,0.14,1
5736_TommyLeeJones_38_m.jpg,0.39,38,0.26,0
3289_IanMcKellen_59_m.jpg,0.42,59,0.06,1
11645_MaureenOHara_85_f.jpg,0.48,85,0.03,1
6146_DanaAndrews_48_m.jpg,0.39,48,0.39,0
7668_TonyCurtis_73_m.jpg,0.47,73,0.48,1
9231_RobertMitchum_78_m.jpg,0.5,78,0.3,1
4053_ClintWalker_30_m.jpg,0.45,30,0.25,1
6276_ErrolFlynn_34_m.jpg,0.39,34,0.39,0
6105_CaryGrant_44_m.jpg,0.47,44,0.12,1
12714_JanetLeigh_37_f.jpg,0.6,37,0.27,1
5360_JohnDerek_56_m.jpg,0.62,56,0.27,1
12475_AnnaMassey_55_f.jpg,0.65,55,0.19,1
6591_LexBarker_46_m.jpg,0.45,46,0.17,1
7029_DavidNiven_28_m.jpg,0.35,28,0.06,0
5333_JeanGabin_54_m.jpg,0.35,54,0.15,0
5303_JackLemon_30_m.jpg,0.49,30,0.69,1
12769_KathleenTurner_48_f.jpg,0.39,48,0.5,0
8128_LeslieNielsen_36_m.jpg,0.45,36,0.17,1
