Image,label,SDD_FIQA,Match_Score,Adj_MS,Emotion_Similarity,Label,Combined_Score,U3FQ
9031_HumphreyBogard_38_m.jpg,1,0.33,0.57,0.41,0.26,1,0.42,0.33
1178_ErnestRutherford_28_m.jpg,1,0.25,0.53,0.41,0.25,1,0.4,0.58
9441_EdwardGRobinson_52_m.jpg,0,0.25,0.45,0.39,0.43,0,0.57,0.54
14131_SusannahYork_55_f.jpg,1,0.45,0.62,0.52,0.5,1,0.69,0.49
7670_UgoTognazzi_30_m.jpg,0,0.39,0.48,0.36,0.03,0,0.13,0.35
4120_DickVanDyke_84_m.jpg,0,0.46,0.43,0.45,0.11,0,0.24,0.73
1062_EnricoFermi_38_m.jpg,1,0.5,0.67,0.52,0.42,1,0.62,0.65
5538_NicolasSarkozy_50_m.jpg,1,0.45,0.63,0.52,0.43,1,0.62,0.44
4747_MichelPiccoli_42_m.jpg,0,0.44,0.46,0.41,0.16,0,0.3,0.31
4785_PierceBrosnan_29_m.jpg,1,0.39,0.56,0.43,0.19,1,0.35,0.52
14737_MarleneDietrich_56_f.jpg,1,0.42,0.65,0.56,0.45,1,0.66,0.48
13415_DanielleDarrieux_34_f.jpg,0,0.32,0.41,0.37,0.41,0,0.54,0.29
12418_AngieDickinson_30_f.jpg,0,0.49,0.42,0.33,0.06,0,0.15,0.31
14006_GloriaSwanson_24_f.jpg,1,0.45,0.51,0.28,0.41,1,0.53,0.51
6030_RafVallone_36_m.jpg,1,0.48,0.51,0.45,0.11,1,0.25,0.35
15982_MuhammadAli_28_m.jpg,0,0.36,0.48,0.35,0.04,0,0.14,0.38
7152_JeanPaulBelmondo_78_m.jpg,1,0.47,0.54,0.5,0.41,1,0.59,0.33
11352_VirnaLisi_30_f.jpg,0,0.43,0.39,0.27,0.47,0,0.56,0.34
5377_JohnMalkovich_42_m.jpg,0,0.42,0.49,0.4,0.06,0,0.18,0.34
1739_TimCurry_47_m.jpg,1,0.37,0.58,0.49,0.36,1,0.54,0.42
9514_CHARLIERUGGLES_56_m.jpg,1,0.31,0.56,0.5,0.43,1,0.61,0.44
4617_JamesGarner_35_m.jpg,1,0.47,0.58,0.49,0.41,1,0.59,0.64
5415_JonFinch_52_m.jpg,0,0.32,0.48,0.4,0.41,0,0.56,0.48
1877_AlanYoung_35_m.jpg,1,0.4,0.55,0.48,0.06,1,0.21,0.33
15271_DyanCannon_58_f.jpg,1,0.31,0.54,0.44,0.8,1,0.9,0.38
9511_CHARLIERUGGLES_51_m.jpg,1,0.44,0.56,0.49,0.13,1,0.29,0.57
10950_DaliahLavi_35_f.jpg,0,0.37,0.37,0.31,0.11,0,0.2,0.24
10236_KathyBates_56_f.jpg,0,0.55,0.3,0.24,0.33,0,0.41,0.69
6345_JamesArness_38_m.jpg,1,0.43,0.54,0.46,0.37,1,0.54,0.56
11311_TanyaRoberts_22_f.jpg,1,0.36,0.59,0.45,0.0,1,0.12,0.26
2621_JamesWoods_50_m.jpg,1,0.29,0.64,0.54,0.2,1,0.4,0.26
6438_JoanLorring_37_m.jpg,1,0.31,0.54,0.41,0.38,1,0.54,0.58
7867_ChristopherPlummer_44_m.jpg,1,0.38,0.54,0.47,0.23,1,0.4,0.35
11013_EllenBurstyn_69_f.jpg,1,0.6,0.6,0.52,0.21,1,0.4,0.77
1113_GregorMendel_37_m.jpg,1,0.37,0.68,0.48,0.14,1,0.32,0.34
15079_BettyGarrett_86_f.jpg,1,0.42,0.64,0.64,0.85,1,1.0,0.56
14277_JoanCrawford_29_f.jpg,1,0.45,0.55,0.42,0.13,1,0.27,0.56
3260_IanMcKellen_22_m.jpg,1,0.28,0.52,0.41,0.32,1,0.48,0.38
13705_NormaShearer_35_f.jpg,1,0.45,0.62,0.45,0.42,1,0.6,0.5
11573_LindsayWagner_34_f.jpg,1,0.55,0.55,0.47,0.1,1,0.25,0.27
3_MariaCallas_35_f.jpg,1,0.37,0.58,0.42,0.39,1,0.55,0.48
5165_BobHope_60_m.jpg,1,0.52,0.57,0.51,0.25,1,0.44,0.51
1923_EdwardFox_51_m.jpg,0,0.26,0.46,0.4,0.28,0,0.42,0.28
9246_VittorioGassman_41_m.jpg,0,0.38,0.48,0.42,0.56,0,0.7,0.43
13293_AmandaRedman_51_f.jpg,1,0.56,0.53,0.43,0.27,1,0.43,0.46
12540_AlikiBoug_63_f.jpg,0,0.26,0.31,0.14,0.39,0,0.44,0.36
4416_RobertPowell_40_m.jpg,1,0.32,0.57,0.47,0.03,1,0.17,0.31
2687_JohnCleese_50_m.jpg,0,0.61,0.5,0.43,0.26,0,0.42,0.29
8274_RichardChamberlain_30_m.jpg,1,0.32,0.51,0.4,0.28,1,0.43,0.56
11905_BeaArthur_64_f.jpg,0,0.56,0.5,0.44,0.0,0,0.11,0.3
6229_DirkBogarde_23_m.jpg,1,0.6,0.53,0.41,0.12,1,0.26,0.43
9918_AliMacGraw_32_f.jpg,1,0.6,0.59,0.53,0.27,1,0.46,0.85
5811_ClarkGable_48_m.jpg,1,0.47,0.59,0.43,0.29,1,0.46,0.63
1456_RabindranathTagore_70_m.jpg,1,0.3,0.58,0.37,0.04,1,0.15,0.28
10098_JaneBirkin_58_f.jpg,1,0.46,0.51,0.44,0.42,1,0.58,0.33
5402_JonFinch_33_m.jpg,0,0.46,0.48,0.39,0.41,0,0.55,0.44
9751_TomJones_22_f.jpg,1,0.36,0.51,0.32,0.27,1,0.4,0.37
10371_AnnMargret_22_f.jpg,0,0.4,0.41,0.32,0.03,0,0.11,0.37
6671_PeterGraves_27_m.jpg,0,0.33,0.43,0.34,0.12,0,0.23,0.29
802_akistsoxatzopoulos_60_m.jpg,1,0.45,0.54,0.38,0.14,1,0.27,0.34
2659_JerryLewis_65_m.jpg,0,0.57,0.34,0.27,0.06,0,0.12,0.29
11133_JuneLockhart_63_f.jpg,1,0.44,0.58,0.54,0.72,1,0.87,0.57
1318_AlbertCamus_44_m.jpg,0,0.36,0.49,0.35,0.48,0,0.61,0.49
4933_StevenBerkoff_38_m.jpg,0,0.32,0.44,0.4,0.37,0,0.51,0.31
15007_AnnMiller_21_f.jpg,0,0.39,0.42,0.33,0.65,0,0.74,0.67
16310_Carroll_24_f.jpg,0,0.32,0.48,0.28,0.14,0,0.24,0.54
11667_MireilleDarc_36_f.jpg,1,0.38,0.51,0.44,0.39,1,0.55,0.31
1112_GregorMendel_32_m.jpg,1,0.34,0.68,0.48,0.14,1,0.32,0.3
8361_SimonMacCorkindale_39_m.jpg,1,0.36,0.62,0.5,0.1,1,0.27,0.29
1153_FrederickSanger_42_m.jpg,1,0.35,0.54,0.47,0.6,1,0.75,0.45
4552_Fernandel_31_m.jpg,1,0.34,0.55,0.47,0.23,1,0.4,0.5
10835_RaquelWelch_36_f.jpg,1,0.39,0.56,0.47,0.56,1,0.72,0.74
9593_MarcelloMastroianni_53_m.jpg,1,0.55,0.56,0.47,0.38,1,0.56,0.55
16321_Davis_46_f.jpg,0,0.36,0.48,0.36,0.08,0,0.19,0.35
16404_Ross_63_f.jpg,1,0.48,0.54,0.38,0.53,1,0.67,0.4
7558_RobertMorley_67_m.jpg,0,0.32,0.49,0.43,0.18,0,0.33,0.24
11286_SophiaLoren_40_f.jpg,1,0.35,0.56,0.46,0.0,1,0.12,0.3
10867_SusanGeorge_38_f.jpg,1,0.34,0.55,0.44,0.09,1,0.23,0.29
5759_TommyLeeJones_65_m.jpg,1,0.5,0.6,0.54,0.41,1,0.61,0.31
15697_KathrynGrayson_80_f.jpg,1,0.28,0.58,0.56,0.53,1,0.72,0.4
10213_JulieAdams_80_f.jpg,1,0.41,0.56,0.55,0.58,1,0.76,0.86
8250_ReginaldOwen_53_m.jpg,1,0.61,0.53,0.47,0.33,1,0.5,0.45
16254_NelsonMandela_82_m.jpg,1,0.42,0.57,0.41,0.38,1,0.54,0.35
8167_PatrickSwayze_31_m.jpg,1,0.34,0.56,0.47,0.1,1,0.25,0.38
1323_AlbertCamus_30_m.jpg,1,0.6,0.61,0.44,0.22,1,0.39,0.43
10973_DonnaDouglas_30_f.jpg,1,0.39,0.52,0.4,0.75,1,0.85,0.53
3435_KevinSpacey_46_m.jpg,1,0.42,0.67,0.54,0.15,1,0.34,0.29
798_akistsoxatzopoulos_65_m.jpg,1,0.44,0.57,0.42,0.14,1,0.29,0.3
3473_LeslieCaron_73_m.jpg,1,0.6,0.58,0.53,0.36,1,0.55,0.56
6286_ErrolFlynn_39_m.jpg,1,0.45,0.55,0.4,0.32,1,0.48,0.52
11130_JuneLockhart_50_f.jpg,1,0.5,0.57,0.54,0.72,1,0.87,0.91
1566_IanHolm_46_m.jpg,0,0.48,0.44,0.39,0.45,0,0.59,0.59
2028_JohnJames_29_m.jpg,1,0.45,0.58,0.44,0.38,1,0.55,0.35
11816_AnjelicaHuston_36_f.jpg,0,0.35,0.48,0.41,0.3,0,0.45,0.33
6899_YvesMontand_59_m.jpg,1,0.45,0.54,0.46,0.24,1,0.41,0.28
14634_BarbaraStanwyck_20_f.jpg,1,0.35,0.53,0.41,0.53,1,0.67,0.57
7406_MickeyRooney_17_m.jpg,0,0.34,0.46,0.37,0.16,0,0.28,0.21
12581_DonnaReed_38_f.jpg,1,0.64,0.64,0.52,0.59,1,0.77,0.54
14024_GreerGarson_41_f.jpg,1,0.35,0.62,0.44,0.38,1,0.56,0.27
8866_CharltonHeaston_39_m.jpg,1,0.51,0.57,0.45,0.48,1,0.65,0.27
13246_ShirleyMacLaine_22_f.jpg,0,0.45,0.48,0.37,0.48,0,0.61,0.48
2835_RonPerlman_59_m.jpg,1,0.48,0.56,0.48,0.21,1,0.38,0.61
409_SteveJobsb_20_m.jpg,1,0.52,0.51,0.29,0.31,1,0.43,0.43
6525_KlausKinski_36_m.jpg,0,0.31,0.33,0.27,0.14,0,0.21,0.27
4467_WilliamDafoe_36_m.jpg,1,0.43,0.58,0.47,0.32,1,0.5,0.31
4226_HelmutBerger_41_m.jpg,0,0.31,0.34,0.29,0.46,0,0.55,0.27
1334_AlbertCamus_37_m.jpg,1,0.38,0.52,0.38,0.22,1,0.36,0.31
623_Gorbachev_69_m.jpg,1,0.4,0.58,0.49,0.35,1,0.53,0.37
11407_AnnetteBening_36_f.jpg,1,0.56,0.61,0.49,0.25,1,0.44,0.31
11596_MargeChampion_28_f.jpg,1,0.38,0.66,0.53,0.82,1,0.95,0.86
11580_LindsayWagner_52_f.jpg,1,0.48,0.56,0.47,0.05,1,0.19,0.7
9723_DorisDay_38_f.jpg,1,0.47,0.54,0.44,0.79,1,0.89,0.9
1261_AlexanderGrahamBell_29_m.jpg,1,0.39,0.55,0.34,0.0,1,0.09,0.4
12462_AnnaMassey_23_f.jpg,1,0.38,0.54,0.42,0.19,1,0.34,0.32
13772_RitaHayworth_48_f.jpg,1,0.48,0.58,0.41,0.39,1,0.55,0.88
2246_RayLiotta_55_m.jpg,1,0.44,0.61,0.52,0.48,1,0.67,0.31
249_TheodorakisMikis_62_m.jpg,1,0.38,0.53,0.4,0.25,1,0.4,0.34
10364_AnitaEkberg_71_f.jpg,0,0.42,0.45,0.4,0.44,0,0.58,0.46
14823_SimoneSignoret_24_f.jpg,0,0.39,0.41,0.31,0.59,0,0.68,0.39
6852_ThomasTerry_45_m.jpg,1,0.41,0.63,0.53,0.34,1,0.54,0.37
6255_DirkBogarde_56_m.jpg,1,0.56,0.61,0.53,0.46,1,0.65,0.46
6113_CaryGrant_74_m.jpg,0,0.37,0.43,0.29,0.29,0,0.4,0.42
10042_HelenHunt_29_f.jpg,1,0.62,0.7,0.53,0.73,1,0.89,0.62
4154_GenaRowlands_71_m.jpg,1,0.53,0.53,0.48,0.39,1,0.56,0.3
11769_TildaSwinton_40_f.jpg,1,0.33,0.55,0.43,0.0,1,0.11,0.45
5858_HerbertLom_52_m.jpg,1,0.46,0.54,0.5,0.48,1,0.65,0.36
10235_KathyBates_54_f.jpg,1,0.48,0.56,0.44,0.0,1,0.12,0.31
9581_MarcelloMastroianni_40_m.jpg,1,0.47,0.59,0.51,0.11,1,0.28,0.34
4247_JeffreyJones_43_m.jpg,1,0.44,0.59,0.49,0.18,1,0.36,0.3
13164_JaneWyman_23_f.jpg,1,0.52,0.58,0.37,0.36,1,0.51,0.72
2202_NickNolte_53_m.jpg,1,0.45,0.61,0.52,0.15,1,0.33,0.44
1510_YannisRitsos_58_m.jpg,0,0.44,0.45,0.28,0.38,0,0.49,0.33
12630_HedyLamarr_56_f.jpg,0,0.34,0.48,0.38,0.36,0,0.5,0.37
3995_BurtReynolds_64_m.jpg,0,0.47,0.5,0.42,0.28,0,0.43,0.47
2931_ScottGlenn_50_m.jpg,1,0.53,0.54,0.46,0.17,1,0.33,0.3
15723_MargaretNolan_69_f.jpg,0,0.57,0.47,0.41,0.4,0,0.55,0.42
5111_ArmandAssante_25_m.jpg,1,0.38,0.54,0.41,0.24,1,0.39,0.49
3791_SeanConnery_52_m.jpg,1,0.63,0.6,0.46,0.21,1,0.38,0.45
12911_BarbraStreisand_30_f.jpg,1,0.35,0.59,0.45,0.13,1,0.29,0.37
8845_ArnoldSchwarzenegger_55_m.jpg,1,0.45,0.55,0.46,0.35,1,0.52,0.3
9018_HumphreyBogard_45_m.jpg,1,0.47,0.59,0.43,0.48,1,0.64,0.45
8275_RichardChamberlain_31_m.jpg,1,0.38,0.53,0.47,0.39,1,0.56,0.29
10649_LuiseRainer_35_f.jpg,1,0.4,0.53,0.39,0.08,1,0.2,0.6
9984_GlennClose_39_f.jpg,1,0.6,0.6,0.49,0.1,1,0.26,0.38
14956_AmandaBlake_31_f.jpg,0,0.42,0.34,0.27,0.13,0,0.2,0.32
5522_NicolasSarkozy_31_m.jpg,1,0.48,0.68,0.57,0.4,1,0.61,0.87
10893_TippiHedren_67_f.jpg,1,0.51,0.61,0.52,0.42,1,0.61,0.55
7077_FessParker_60_m.jpg,1,0.5,0.53,0.48,0.21,1,0.38,0.42
15021_AnnMiller_40_f.jpg,1,0.44,0.51,0.44,0.05,1,0.18,0.35
9384_SteveMcQueen_28_m.jpg,1,0.45,0.55,0.41,0.08,1,0.21,0.31
1657_BobDylan_27_m.jpg,0,0.4,0.5,0.39,0.17,0,0.31,0.27
8601_DavidCarradine_69_m.jpg,1,0.55,0.65,0.54,0.13,1,0.32,0.33
9549_RicardoMontalbаn_52_m.jpg,1,0.56,0.56,0.49,0.0,1,0.13,0.47
16179_SidneyPoitier_88_m.jpg,1,0.46,0.54,0.55,0.11,1,0.28,0.42
7819_AndyGriffith_80_m.jpg,0,0.47,0.5,0.5,0.19,0,0.36,0.25
9822_JaneAsher_67_f.jpg,0,0.42,0.29,0.25,0.06,0,0.11,0.32
8791_AnthonyPerkins_33_m.jpg,1,0.45,0.56,0.46,0.44,1,0.61,0.52
8346_SimonMacCorkindale_23_m.jpg,1,0.55,0.61,0.47,0.23,1,0.41,0.31
10241_KathyBates_49_f.jpg,1,0.37,0.55,0.39,0.33,1,0.48,0.56
12386_UrsulaAndress_35_f.jpg,0,0.32,0.47,0.38,0.38,0,0.52,0.34
7125_JeanPaulBelmondo_25_m.jpg,0,0.34,0.39,0.3,0.12,0,0.21,0.27
6470_JohnVernon_67_m.jpg,1,0.5,0.52,0.49,0.19,1,0.36,0.36
2315_SamNeill_57_m.jpg,1,0.48,0.6,0.51,0.15,1,0.33,0.39
1542_Bono_39_m.jpg,1,0.44,0.51,0.41,0.33,1,0.48,0.34
13751_PatriciaNeal_49_f.jpg,1,0.46,0.6,0.42,0.65,1,0.79,0.33
1563_IanHolm_43_m.jpg,0,0.25,0.41,0.37,0.45,0,0.58,0.26
3133_ChuckNorris_72_m.jpg,1,0.42,0.6,0.57,0.05,1,0.22,0.58
2080_JonVoight_66_m.jpg,0,0.59,0.48,0.43,0.18,0,0.33,0.47
2391_BillMurray_30_m.jpg,1,0.5,0.58,0.44,0.31,1,0.48,0.31
2187_NickNolte_37_m.jpg,0,0.39,0.5,0.45,0.13,0,0.28,0.34
9524_CHARLIERUGGLES_76_m.jpg,1,0.48,0.56,0.52,0.13,1,0.3,0.41
6040_RafVallone_48_m.jpg,0,0.4,0.42,0.37,0.11,0,0.22,0.34
2258_RodTaylor_30_m.jpg,1,0.51,0.51,0.39,0.1,1,0.23,0.31
12994_ClaudiaCardinale_43_f.jpg,0,0.41,0.41,0.34,0.17,0,0.28,0.34
13179_JoanLorring_38_f.jpg,1,0.41,0.58,0.41,0.38,1,0.54,0.71
12078_ElsaMartinelli_68_f.jpg,0,0.33,0.47,0.42,0.43,0,0.58,0.69
7404_MickeyRooney_15_m.jpg,0,0.46,0.46,0.37,0.16,0,0.28,0.36
1422_ErnestHemingway_28_m.jpg,1,0.49,0.52,0.32,0.05,1,0.15,0.35
4982_TimothyDalton_59_m.jpg,1,0.38,0.61,0.53,0.46,1,0.65,0.34
15460_JeanetteMacDonald_21_f.jpg,1,0.35,0.56,0.43,0.1,1,0.24,0.33
11471_JulieAndrews_65_f.jpg,1,0.37,0.52,0.29,0.55,1,0.66,0.45
14941_AmandaBlake_21_f.jpg,1,0.39,0.55,0.42,0.39,1,0.55,0.31
10208_JulieAdams_64_f.jpg,0,0.31,0.49,0.45,0.08,0,0.21,0.34
14886_BernadetteLafont_51_f.jpg,0,0.46,0.41,0.35,0.23,0,0.35,0.36
10843_RaquelWelch_56_f.jpg,1,0.39,0.54,0.44,0.0,1,0.12,0.36
1757_TimCurry_66_m.jpg,1,0.41,0.59,0.52,0.28,1,0.47,0.44
5952_JeanMarais_27_m.jpg,0,0.38,0.48,0.37,0.29,0,0.43,0.39
13051_GeraldineChaplin_65_f.jpg,1,0.34,0.57,0.5,0.12,1,0.29,0.26
1970_JamesBest_81_m.jpg,0,0.59,0.43,0.41,0.14,0,0.27,0.32
7773_AlbertoSordi_61_m.jpg,1,0.43,0.57,0.5,0.29,1,0.47,0.36
7183_JohnGarfield_38_m.jpg,0,0.38,0.44,0.33,0.0,0,0.07,0.29
1769_TomHanks_36_m.jpg,0,0.26,0.48,0.39,0.31,0,0.46,0.27
11363_ZsaZsaGabor_6_f.jpg,0,0.38,0.37,0.33,0.14,0,0.24,0.27
7942_GilbertRoland_26_m.jpg,1,0.45,0.51,0.39,0.43,1,0.58,0.39
2543_GaryOldman_29_m.jpg,0,0.29,0.47,0.36,0.29,0,0.43,0.27
9407_Thanasisveggos_25_m.jpg,1,0.35,0.53,0.41,0.06,1,0.18,0.34
4124_GenaRowlands_28_m.jpg,0,0.54,0.46,0.37,0.24,0,0.37,0.46
9865_KimNovak_26_f.jpg,0,0.31,0.49,0.34,0.33,0,0.46,0.39
7437_MickeyRooney_78_m.jpg,1,0.43,0.53,0.51,0.36,1,0.54,0.54
958_Gaddafi_38_m.jpg,0,0.38,0.42,0.31,0.1,0,0.19,0.37
569_MargaretThatcher_78_f.jpg,0,0.4,0.49,0.38,0.27,0,0.41,0.3
10422_BarbaraBain_59_f.jpg,0,0.28,0.36,0.32,0.24,0,0.35,0.4
14068_JudyHolliday_33_f.jpg,1,0.5,0.59,0.44,0.57,1,0.72,0.57
3821_StacyKeach_57_m.jpg,0,0.43,0.37,0.32,0.24,0,0.35,0.31
12641_IsabelleHuppert_20_f.jpg,0,0.46,0.49,0.38,0.23,0,0.37,0.32
10359_AnitaEkberg_56_f.jpg,0,0.46,0.41,0.36,0.44,0,0.56,0.43
4612_JamesGarner_28_m.jpg,1,0.55,0.55,0.42,0.12,1,0.26,0.43
1162_FrederickSanger_57_m.jpg,1,0.46,0.62,0.41,0.6,1,0.74,0.37
5204_CharlesGrodin_77_m.jpg,1,0.51,0.52,0.49,0.21,1,0.38,0.52
8874_CharltonHeaston_38_m.jpg,0,0.31,0.32,0.24,0.48,0,0.55,0.6
3113_ChuckNorris_50_m.jpg,1,0.33,0.62,0.53,0.32,1,0.52,0.47
3005_AlanRickman_28_m.jpg,1,0.28,0.53,0.41,0.41,1,0.57,0.4
2837_RonPerlman_61_m.jpg,1,0.46,0.73,0.63,0.21,1,0.44,0.6
12210_ImeldaStaunton_52_f.jpg,1,0.45,0.52,0.43,0.46,1,0.62,0.69
12496_AnneBaxter_25_f.jpg,0,0.37,0.37,0.28,0.4,0,0.5,0.37
4980_TimothyDalton_54_m.jpg,1,0.38,0.53,0.45,0.08,1,0.22,0.36
16137_SamuelJacksonn_63_m.jpg,1,0.37,0.57,0.49,0.33,1,0.51,0.27
7438_MickeyRooney_81_m.jpg,1,0.46,0.52,0.5,0.11,1,0.27,0.4
16271_campbell_19_f.jpg,0,0.25,0.32,0.24,0.24,0,0.32,0.56
6814_RoyScheider_73_m.jpg,1,0.34,0.57,0.54,0.13,1,0.31,0.3
8492_AlejandroRey_33_m.jpg,1,0.46,0.53,0.43,0.22,1,0.38,0.51
7218_JosephCotten_42_m.jpg,1,0.35,0.59,0.52,0.22,1,0.41,0.44
14303_JoanFontaine_25_f.jpg,1,0.51,0.62,0.47,0.42,1,0.6,0.56
5653_RayDanton_22_m.jpg,1,0.44,0.62,0.47,0.5,1,0.67,0.42
3609_MikeConnors_47_m.jpg,0,0.24,0.42,0.38,0.03,0,0.12,0.36
14411_MaryPickford_33_f.jpg,1,0.5,0.56,0.37,0.3,1,0.45,0.37
4246_JeffreyJones_42_m.jpg,1,0.57,0.6,0.5,0.06,1,0.22,0.4
15140_CatherineSchell_67_f.jpg,1,0.46,0.53,0.47,0.66,1,0.8,0.56
14911_KatharineHepburn_61_f.jpg,1,0.32,0.58,0.49,0.38,1,0.56,0.28
10178_JoanLeslie_36_f.jpg,1,0.27,0.62,0.53,0.41,1,0.61,0.27
10123_JaneFonda_53_f.jpg,1,0.44,0.51,0.44,0.62,1,0.76,0.73
4394_RobertDuvall_71_m.jpg,1,0.56,0.57,0.52,0.23,1,0.42,0.27
10832_RaquelWelch_31_f.jpg,1,0.41,0.57,0.48,0.56,1,0.72,0.74
7160_JohnGarfield_23_m.jpg,1,0.46,0.57,0.43,0.2,1,0.36,0.32
11824_AnjelicaHuston_50_f.jpg,1,0.5,0.52,0.43,0.13,1,0.27,0.23
1465_RabindranathTagore_51_m.jpg,1,0.25,0.52,0.32,0.25,1,0.38,0.31
4436_StevenSeagal_40_m.jpg,1,0.61,0.53,0.45,0.0,1,0.12,0.41
13664_JuneAllyson_86_f.jpg,0,0.49,0.4,0.4,0.76,0,0.84,0.48
12982_ClaudiaCardinale_27_f.jpg,1,0.34,0.51,0.39,0.2,1,0.34,0.47
15225_DebraPaget_24_f.jpg,1,0.49,0.53,0.41,0.44,1,0.59,0.54
1539_Bono_35_m.jpg,0,0.4,0.42,0.34,0.33,0,0.45,0.36
4868_RogerMoore_51_m.jpg,1,0.46,0.58,0.42,0.38,1,0.55,0.42
3872_SteveMartin_38_m.jpg,1,0.47,0.59,0.51,0.0,1,0.14,0.45
14851_SimoneSignoret_51_f.jpg,0,0.46,0.35,0.27,0.23,0,0.32,0.31
12880_RuthGordon_28_f.jpg,0,0.43,0.46,0.36,0.28,0,0.41,0.35
12366_MyrnaLoy_60_f.jpg,1,0.38,0.59,0.44,0.55,1,0.71,0.39
5234_DavidMcCallum_67_m.jpg,1,0.54,0.62,0.5,0.24,1,0.43,0.43
7478_PeterMarkRichman_60_m.jpg,1,0.34,0.63,0.52,0.1,1,0.27,0.34
8918_ErnestBorgnine_51_m.jpg,1,0.44,0.58,0.54,0.22,1,0.41,0.36
9509_CHARLIERUGGLES_81_m.jpg,1,0.36,0.54,0.36,0.43,1,0.57,0.37
10758_OrnellaMuti_22_f.jpg,0,0.41,0.43,0.33,0.05,0,0.14,0.26
2151_MelGibson_40_m.jpg,1,0.47,0.55,0.44,0.06,1,0.19,0.32
164_WaltDisney_35_m.jpg,1,0.39,0.62,0.44,0.3,1,0.48,0.27
15222_DebraPaget_21_f.jpg,1,0.39,0.57,0.43,0.38,1,0.55,0.67
1277_IlyaPrigogine_68_m.jpg,1,0.38,0.54,0.41,0.14,1,0.28,0.34
10878_TippiHedren_37_f.jpg,1,0.42,0.52,0.5,0.04,1,0.18,0.32
11548_LaurenBacall_65_f.jpg,0,0.49,0.47,0.38,0.36,0,0.5,0.76
8032_HorstBuchholz_21_m.jpg,0,0.28,0.38,0.3,0.58,0,0.67,0.29
12017_DebbieReynolds_16_f.jpg,0,0.32,0.4,0.32,0.07,0,0.15,0.41
2749_LiamNeeson_35_m.jpg,1,0.49,0.51,0.43,0.21,1,0.36,0.63
13244_ShirleyMacLaine_17_f.jpg,0,0.41,0.46,0.36,0.04,0,0.14,0.24
7312_LinoVentura_43_m.jpg,1,0.32,0.61,0.51,0.37,1,0.56,0.44
4894_RomanPolanski_39_m.jpg,0,0.32,0.46,0.39,0.22,0,0.36,0.35
8849_ArnoldSchwarzenegger_57_m.jpg,1,0.42,0.57,0.48,0.07,1,0.22,0.37
1565_IanHolm_45_m.jpg,0,0.46,0.49,0.44,0.09,0,0.22,0.31
13533_HelenHayes_23_f.jpg,1,0.3,0.55,0.39,0.28,1,0.43,0.32
13378_CelesteHolm_54_f.jpg,1,0.43,0.68,0.61,0.53,1,0.74,0.51
4310_MichaelPalin_31_m.jpg,0,0.22,0.39,0.33,0.22,0,0.33,0.45
4526_DustinHoffman_36_m.jpg,1,0.34,0.56,0.41,0.08,1,0.21,0.37
3932_TommySands_60_m.jpg,0,0.44,0.29,0.24,0.55,0,0.61,0.41
3368_JeffDaniels_45_m.jpg,0,0.53,0.47,0.38,0.03,0,0.13,0.44
4344_RalphMacchio_22_m.jpg,0,0.41,0.45,0.34,0.19,0,0.31,0.27
15877_StВphaneAudran_50_f.jpg,1,0.31,0.57,0.48,0.0,1,0.13,0.4
7502_RichardBoone_36_m.jpg,1,0.57,0.53,0.44,0.0,1,0.11,0.35
12421_AngieDickinson_39_f.jpg,1,0.49,0.51,0.44,0.14,1,0.29,0.6
3769_RutgerHauer_53_m.jpg,1,0.37,0.54,0.45,0.36,1,0.53,0.52
5181_CharlesGrodin_35_m.jpg,0,0.32,0.46,0.42,0.33,0,0.48,0.31
10814_PeggyLipton_51_f.jpg,0,0.44,0.31,0.25,0.65,0,0.7,0.35
15267_DyanCannon_48_f.jpg,1,0.41,0.58,0.49,0.79,1,0.91,0.5
7118_GladysCooper_62_m.jpg,0,0.38,0.48,0.39,0.33,0,0.48,0.33
10280_MarietteHartley_32_f.jpg,1,0.36,0.59,0.49,0.0,1,0.13,0.54
13776_RitaHayworth_37_f.jpg,1,0.37,0.58,0.41,0.39,1,0.55,0.66
2814_RonPerlman_32_m.jpg,1,0.5,0.67,0.59,0.24,1,0.46,0.48
3990_BurtReynolds_52_m.jpg,1,0.43,0.58,0.49,0.21,1,0.39,0.37
15386_JanePowell_32_f.jpg,0,0.31,0.44,0.39,0.69,0,0.79,0.7
6625_MelFerrer_35_m.jpg,1,0.4,0.61,0.55,0.54,1,0.73,0.58
6676_PeterGraves_34_m.jpg,0,0.57,0.49,0.43,0.15,0,0.29,0.38
14359_LorettaYoung_18_f.jpg,0,0.34,0.36,0.27,0.12,0,0.2,0.32
8108_Konstantaras_59_m.jpg,1,0.33,0.54,0.43,0.17,1,0.32,0.31
7720_VincentPrice_42_m.jpg,1,0.44,0.58,0.5,0.37,1,0.56,0.43
9890_LauraDern_40_f.jpg,1,0.5,0.64,0.5,0.27,1,0.46,0.7
5041_AnthonyAndrews_55_m.jpg,1,0.52,0.66,0.51,0.34,1,0.54,0.62
438_JohnDRockefeller_61_m.jpg,1,0.46,0.6,0.41,0.06,1,0.19,0.44
15857_StВphaneAudran_28_f.jpg,0,0.39,0.32,0.25,0.0,0,0.03,0.5
8860_CharltonHeaston_42_m.jpg,1,0.44,0.57,0.45,0.48,1,0.65,0.37
1014_StephenHawking_67_m.jpg,1,0.4,0.56,0.42,0.17,1,0.32,0.38
